caribbean_genre,westafrica_genre,feature,genre_a_value,genre_b_value,abs_gap,distance_contribution
reggae_dancehall,afrobeats,textural_grain_mean,0.10779101622237054,-0.10208759523465837,0.2098786114570289,0.005511734191234408
reggae_dancehall,afrobeats,chroma_F#,-0.238839515919769,-0.022075858347939962,0.21676365757182905,0.005879289444633238
reggae_dancehall,afrobeats,spectral_centroid_mean,0.21045590610365045,-0.021428749955665873,0.23188465605931632,0.006728154020265774
reggae_dancehall,afrobeats,mfcc_11_mean,0.1318531855393428,-0.11490364836481463,0.24675683390415742,0.00761886501364758
reggae_dancehall,afrobeats,mfcc_10_mean,0.14426912808212197,-0.1043069543471215,0.24857608242924348,0.007731621392766801
reggae_dancehall,afrobeats,chroma_D,-0.14397774857647547,0.12741241601996728,0.2713901645964427,0.009215949990382874
reggae_dancehall,afrobeats,chroma_C#,-0.16386985880457416,0.10928785663023,0.27315771543480416,0.009336386978473847
reggae_dancehall,afrobeats,chroma_E,-0.27912067886627684,-0.0005843702556538026,0.27853630861062306,0.009707681786884562
reggae_dancehall,afrobeats,rms_mean,-0.09782002831024039,0.18354047624000971,0.2813605045502501,0.009905540290604382
reggae_dancehall,afrobeats,chroma_D#,-0.33971758371334215,-0.03701088325849825,0.3027067004548439,0.011465578419220048
reggae_dancehall,afrobeats,mfcc_7_mean,0.17849709226014543,-0.15021836686541898,0.32871545912556444,0.013520481507363163
reggae_dancehall,afrobeats,mfcc_13_mean,0.2783156017441954,-0.05184668550765873,0.33016228725185415,0.013639763169697802
reggae_dancehall,afrobeats,mfcc_8_mean,0.09852191743160597,-0.2879066131082841,0.38642853053989007,0.018684878042907006
reggae_dancehall,afrobeats,chroma_G#,-0.26134499175979103,0.13642539307995052,0.3977703848397416,0.019797793570518557
reggae_dancehall,afrobeats,mfcc_2_mean,-0.34326239601507597,0.0810161469616423,0.4242785429767183,0.022524441851752355
reggae_dancehall,afrobeats,chroma_G,-0.16907967536284307,0.26485986084204144,0.4339395362048845,0.02356190179494429
reggae_dancehall,afrobeats,mfcc_4_mean,0.05049236581091394,-0.38397779213386246,0.4344701579447764,0.02361956006431636
reggae_dancehall,afrobeats,chroma_F,-0.30360280659732436,0.13173801237877217,0.43534081897609656,0.023714320247505243
reggae_dancehall,afrobeats,mean_beat_strength,0.6747018435161964,0.20105507788439517,0.4736467656318013,0.02807120479303068
reggae_dancehall,afrobeats,rms_std,0.09784623513769275,0.7230400431347984,0.6251938079971057,0.04890815013447743
reggae_dancehall,afrobeats,mean_ibi_sec,-0.42179410120782584,0.29676278464790784,0.7185568858557336,0.06460620210566469
reggae_dancehall,afrobeats,mfcc_3_mean,-0.21476093043932168,0.5722492537145306,0.7870101841538523,0.0775019456109254
reggae_dancehall,afrobeats,beat_count,0.4817303869356467,-0.317567055279368,0.7992974422150148,0.0799408472879008
reggae_dancehall,afrobeats,mfcc_12_mean,0.4205128423110344,-0.4115170300514392,0.8320298723624736,0.08662230552716939
reggae_dancehall,afrobeats,tempo_bpm,0.5050976887327882,-0.35580467269205024,0.8609023614248383,0.09273842133615948
reggae_dancehall,afrobeats,mfcc_9_mean,0.3087815007587705,-0.6608299528066078,0.9696114535653784,0.11763793016943809
reggae_dancehall,afrobeats,ibi_std_sec,-0.3827990518623863,0.6562375407717856,1.0390365926341718,0.13508700903780552
